1755155148,0,"2015-06-09 11:44:12",25
2927112411,0,"2015-06-10 11:28:26",30
1659719199,0,"2015-06-12 08:18:19",75
1807530521,0,"2015-06-12 09:10:50",23
643574442,0,"2015-06-12 09:47:49",38
1015124755,0,"2015-06-12 10:55:33",35
3999406223,0,"2015-06-12 11:16:04",40
971552197,0,"2015-06-12 11:43:05",33
3498774768,0,"2015-06-12 11:51:56",30
1707267728,0,"2015-06-12 12:14:09",50
4221977395,0,"2015-06-12 12:18:58",50
1568960705,0,"2015-06-12 12:48:39",55
3286295906,0,"2015-06-12 13:25:30",55
28185492,0,"2015-06-12 13:55:29",40
21605305,0,"2015-06-15 07:17:41",60
2251689819,0,"2015-06-15 07:33:42",50
408066808,0,"2015-06-15 07:39:30",35
1388028567,0,"2015-06-15 07:40:14",50
728177203,0,"2015-06-15 07:49:54",35
1017619264,0,"2015-06-15 08:21:05",55
2592444594,0,"2015-06-15 09:53:46",30
446165065,0,"2015-06-15 09:53:57",32
2495193261,0,"2015-06-15 10:22:08",40
25699271,0,"2015-06-15 10:52:49",70
1074937138,0,"2015-06-15 10:53:07",55
2921094174,0,"2015-06-15 10:56:03",60
1493765235,0,"2015-06-15 11:16:54",90
4122755967,0,"2015-06-15 12:02:46",35
4217883469,0,"2015-06-15 12:08:21",35
1210337208,0,"2015-06-15 12:15:02",33
336471277,0,"2015-06-15 12:20:03",45
1842519113,0,"2015-06-15 12:29:50",45
842954724,0,"2015-06-15 12:43:42",60
1435777560,0,"2015-06-15 12:52:57",40
4145890571,0,"2015-06-15 13:05:24",40
4036442431,0,"2015-06-15 13:18:34",60
513366035,0,"2015-06-15 13:23:00",50
1358765262,0,"2015-06-15 13:29:27",130
1579586812,0,"2015-06-15 13:35:33",85
3505355829,0,"2015-06-15 13:37:38",29
965531904,0,"2015-06-15 13:45:25",40
1195222461,0,"2015-06-16 06:49:26",55
1657503308,0,"2015-06-16 06:58:01",40
3805879991,0,"2015-06-16 06:58:16",35
1519245341,0,"2015-06-16 07:14:26",60
142357370,0,"2015-06-16 07:47:10",50
4141821756,0,"2015-06-16 07:54:57",55
4130903825,0,"2015-06-16 08:30:59",40
1865533099,0,"2015-06-16 08:39:59",25
526070308,0,"2015-06-16 08:46:11",399
3318074960,0,"2015-06-16 09:02:29",33
578675543,0,"2015-06-16 09:09:56",30
4049339132,0,"2015-06-26 12:00:46",180
1720638324,0,"2015-07-01 11:54:50",25
3795318638,0,"2015-07-27 09:18:41",70
307192602,0,"2015-07-29 12:12:10",30
3799843985,0,"2016-02-04 13:44:08",70
3843080328,0,"2016-02-04 13:58:11",63
2465220659,0,"2016-02-22 12:37:01",90
86151611,0,"2016-02-24 09:08:18",50
2347465074,0,"2016-02-24 09:18:24",40
3269654966,0,"2016-02-24 12:07:34",25
2278796194,0,"2016-04-08 13:30:47",54
2159964091,0,"2016-04-08 13:44:57",80
1665840752,0,"2016-08-30 07:04:07",39
1805350103,0,"2016-11-11 12:53:49",50
1978499471,0,"2016-11-28 14:34:25",50
