450215437,"2015-06-08 22:38:29"
1886922373,"2015-07-17 06:29:47"
3771153172,"2015-07-17 06:34:54"
2545945474,"2015-07-17 07:17:55"
4144464487,"2015-07-17 09:40:08"
2147529457,"2015-07-17 09:57:33"
420078411,"2015-07-17 10:53:30"
1846465501,"2015-07-17 11:26:30"
4033496702,"2015-07-17 12:22:29"
2272098024,"2015-07-17 13:35:09"
509880146,"2015-07-17 14:02:15"
1768101828,"2015-07-17 14:14:46"
4191947349,"2015-07-17 16:04:28"
2396732099,"2015-07-17 16:08:41"
1889509032,"2015-07-17 16:48:28"
127446590,"2015-07-17 17:00:54"
2660368260,"2015-07-17 17:17:10"
3918974738,"2015-07-17 17:35:35"
2012371633,"2015-07-17 17:43:29"
16083495,"2015-07-17 17:44:46"
2583444381,"2015-07-17 17:50:05"
4009429771,"2015-07-17 17:55:13"
2118391450,"2015-07-17 18:06:33"
155395596,"2015-07-17 20:23:34"
1770303465,"2015-07-17 20:28:51"
511942527,"2015-07-17 22:29:48"
2274021061,"2015-07-17 22:47:25"
4035837523,"2015-07-18 00:02:04"
1860791280,"2015-07-18 00:04:05"
435051366,"2015-07-18 00:14:26"
2162625244,"2015-07-18 00:24:21"
4158667338,"2015-07-18 00:25:44"
1734289371,"2015-07-18 00:35:49"
274208589,"2015-07-18 01:25:40"
595022058,"2015-07-18 01:26:20"
1416650876,"2015-07-18 02:42:48"
3447271878,"2015-07-18 03:53:25"
3128820048,"2015-07-18 04:00:03"
605721843,"2015-07-18 06:01:01"
1394451557,"2015-07-18 06:03:34"
3390371295,"2015-07-18 06:58:36"
3172189513,"2015-07-18 07:11:16"
766302424,"2015-07-18 07:31:30"
1521215566,"2015-07-18 07:36:47"
980181419,"2015-07-18 08:24:45"
1298878781,"2015-07-18 08:37:07"
3563192455,"2015-07-18 08:43:38"
2741317649,"2015-07-18 09:52:30"
1023518130,"2015-07-18 10:01:40"
1241945380,"2015-07-18 10:45:48"
3541025950,"2015-07-18 10:58:06"
2752050184,"2015-07-18 12:32:47"
884468121,"2015-07-18 16:33:31"
1135663375,"2015-07-18 16:53:50"
289485416,"2015-07-18 16:56:58"
1715864318,"2015-07-18 17:20:49"
4283388740,"2015-07-18 18:32:45"
2286445522,"2015-07-18 18:41:04"
372045425,"2015-07-18 19:06:48"
1630258919,"2015-07-18 19:15:22"
4163016541,"2015-07-18 19:48:17"
2401609675,"2015-07-18 20:48:23"
530233946,"2015-07-18 22:08:38"
1755155148,"2015-07-18 22:30:51"
140116777,"2015-07-18 22:44:15"
2136814527,"2015-07-18 23:06:58"
3864289797,"2015-07-19 01:41:38"
2438156947,"2015-07-19 01:46:35"
255313712,"2015-07-19 02:32:17"
2016475046,"2015-07-19 02:37:44"
3778651676,"2015-07-19 04:00:54"
2520684170,"2015-07-19 10:34:41"
109153051,"2015-07-19 10:45:40"
1904655245,"2015-07-19 11:55:40"
1192990190,"2015-07-19 13:41:20"
807183736,"2015-07-19 13:44:30"
2836788418,"2015-07-19 14:06:38"
3725771860,"2015-07-19 14:16:35"
1081496055,"2015-07-19 14:20:38"
930177377,"2015-07-19 18:09:36"
2927112411,"2015-07-19 18:17:32"
3648979021,"2015-07-19 19:38:46"
1237327324,"2015-07-19 21:05:22"
1053240650,"2015-07-20 00:54:43"
1577100463,"2015-07-20 02:42:48"
688362553,"2015-07-20 03:17:20"
2953758083,"2015-07-20 03:53:54"
3339318549,"2015-07-20 04:07:27"
1500340406,"2015-07-20 05:01:53"
778719264,"2015-07-20 09:07:17"
3076719002,"2015-07-20 09:34:53"
3227791628,"2015-07-20 11:38:19"
1356541085,"2015-07-20 12:57:15"
668736523,"2015-07-20 14:28:42"
1965946732,"2015-07-20 14:55:34"
36358138,"2015-07-20 17:50:27"
2602800704,"2015-07-20 19:46:33"
3961824982,"2015-07-20 20:30:40"
1916810101,"2015-07-20 21:04:21"
88540131,"2015-07-21 00:01:12"
2622378585,"2015-07-21 03:51:03"
3947455183,"2015-07-21 06:24:08"
2079752030,"2015-07-21 08:53:08"
217141192,"2015-07-21 09:17:43"
1815529005,"2015-07-21 09:19:49"
456259259,"2015-07-21 09:22:42"
2184750849,"2015-07-21 09:24:09"
4114585495,"2015-07-21 09:24:45"
1801126452,"2015-07-21 09:30:03"
475804322,"2015-07-21 09:34:05"
2236965656,"2015-07-21 09:40:21"
4065481614,"2015-07-21 09:43:37"
1659719199,"2015-07-21 09:48:24"
367689353,"2015-07-21 09:49:57"
3954105058,"2015-07-21 09:51:28"
2628381300,"2015-07-21 09:55:18"
94419918,"2015-07-21 10:03:14"
1923582808,"2015-07-21 10:03:52"
3972210427,"2015-07-21 10:05:30"
2613325421,"2015-07-21 10:06:10"
47022039,"2015-07-21 10:08:40"
1976192833,"2015-07-21 10:33:55"
3849671376,"2015-07-21 10:35:15"
2456969798,"2015-07-21 10:49:07"
4072008611,"2015-07-21 12:17:46"
2243091253,"2015-07-21 12:44:06"
482052751,"2015-07-21 13:52:00"
1807530521,"2015-07-21 15:07:58"
4124585914,"2015-07-21 15:35:21"
2195660588,"2015-07-21 15:35:55"
467029654,"2015-07-21 16:41:43"
1825668608,"2015-07-21 17:56:59"
4235092881,"2015-07-21 22:30:06"
2338935559,"2015-07-21 22:30:25"
556920499,"2015-07-21 23:14:22"
1446436389,"2015-07-21 23:56:19"
3477049247,"2015-07-22 02:24:04"
3090726665,"2015-07-22 02:30:42"
643574442,"2015-07-22 05:23:53"
1364924988,"2015-07-22 06:04:28"
3360836486,"2015-07-22 06:18:38"
3210050320,"2015-07-22 06:30:28"
803890817,"2015-07-22 08:41:36"
1491949079,"2015-07-22 08:52:17"
942333938,"2015-07-22 08:59:25"
1328410468,"2015-07-22 09:02:20"
3592732382,"2015-07-22 09:19:54"
2703461960,"2015-07-22 09:34:37"
1061624811,"2015-07-22 09:42:48"
1212164989,"2015-07-22 11:09:41"
3511253703,"2015-07-22 11:31:22"
2790148689,"2015-07-22 11:53:41"
921786304,"2015-07-22 12:26:23"
1106667350,"2015-07-22 12:48:37"
319261745,"2015-07-22 14:06:07"
1677769895,"2015-07-22 14:44:12"
4245286173,"2015-07-22 18:19:51"
2316230027,"2015-07-22 18:36:50"
342509608,"2015-07-22 18:59:25"
1668118718,"2015-07-23 02:31:23"
4200868100,"2015-07-23 03:08:30"
2372082066,"2015-07-23 03:31:25"
500958211,"2015-07-23 03:44:16"
1792750741,"2015-07-23 06:12:45"
169655664,"2015-07-23 09:11:42"
2098957798,"2015-07-23 09:58:40"
3826441308,"2015-07-23 11:20:08"
2467687626,"2015-07-23 11:30:26"
225540457,"2015-07-23 13:09:56"
2054572543,"2015-07-23 16:44:21"
