1755155148,3596227959,0
2927112411,3596227959,0
1659719199,3596227959,0
1807530521,3596227959,0
643574442,3596227959,0
526070308,3596227959,0
578675543,3596227959,0
307192602,3596227959,0
1707267728,1330857165,0
4221977395,1330857165,0
1568960705,1330857165,0
3286295906,1330857165,0
28185492,1330857165,0
21605305,1330857165,0
4049339132,1330857165,0
1720638324,1330857165,0
3269654966,1330857165,0
1805350103,1330857165,0
1978499471,1330857165,0
2251689819,945058907,0
408066808,945058907,0
1388028567,945058907,0
728177203,945058907,0
1017619264,945058907,0
2592444594,945058907,0
446165065,945058907,0
2495193261,945058907,0
25699271,945058907,0
1074937138,945058907,0
2921094174,945058907,0
1493765235,945058907,0
3318074960,945058907,0
4049339132,945058907,0
1015124755,2788221432,0
3999406223,2788221432,0
971552197,2788221432,0
3498774768,2788221432,0
4122755967,3510096238,0
4217883469,3510096238,0
1210337208,3510096238,0
336471277,3510096238,0
1842519113,3510096238,0
842954724,3510096238,0
1435777560,3510096238,0
4145890571,3510096238,0
4036442431,3510096238,0
513366035,3510096238,0
1358765262,3510096238,0
1579586812,3510096238,0
1657503308,3510096238,0
3805879991,3510096238,0
3795318638,3510096238,0
2465220659,3510096238,0
86151611,3510096238,0
2278796194,3510096238,0
2159964091,3510096238,0
1665840752,3510096238,0
3505355829,1212055764,0
965531904,1212055764,0
1195222461,1212055764,0
1519245341,1212055764,0
142357370,1212055764,0
4141821756,1212055764,0
4130903825,1212055764,0
1865533099,1212055764,0
526070308,1212055764,0
3799843985,1212055764,0
3843080328,1212055764,0
2465220659,1212055764,0
86151611,1212055764,0
2347465074,1212055764,0
2159964091,1212055764,0
