2212294583,"2016-08-19 13:21:42"
450215437,"2016-09-12 20:20:09"
1790921346,"2016-09-16 15:29:35"
4194326291,"2016-09-16 15:50:34"
2366072709,"2016-09-16 15:50:34"
2707236321,"2016-09-16 15:50:34"
3596227959,"2016-09-16 15:50:34"
1330857165,"2016-09-16 15:50:34"
945058907,"2016-09-16 15:50:34"
2788221432,"2016-09-16 15:50:34"
3510096238,"2016-09-16 15:50:34"
1060745282,"2016-09-16 15:50:34"
2944839123,"2016-09-16 15:50:34"
3632373061,"2016-09-16 15:50:34"
2322626082,"2016-09-16 15:50:34"
4252452532,"2016-09-16 15:50:34"
1685985038,"2016-09-16 15:50:34"
326707096,"2016-09-16 15:50:34"
2367533627,"2016-09-16 15:50:34"
4196041389,"2016-09-16 15:50:34"
1662243607,"2016-09-16 15:50:34"
336913281,"2016-09-16 15:50:34"
2225864208,"2016-09-16 15:50:35"
4088188550,"2016-09-16 15:50:35"
2473281379,"2016-09-16 15:50:36"
3832313845,"2016-09-16 15:50:36"
2103780943,"2016-09-16 15:50:36"
174200537,"2016-09-16 15:50:36"
2483454842,"2016-09-16 15:50:36"
3808539628,"2016-09-16 15:50:36"
2047402582,"2016-09-16 15:50:36"
219140800,"2016-09-16 15:50:36"
2645610321,"2016-09-16 15:50:36"
3937927111,"2016-09-16 15:50:36"
3693793700,"2016-09-16 15:50:36"
2871910706,"2016-09-16 15:50:36"
841265288,"2016-09-16 15:50:36"
1159954462,"2016-09-16 15:50:36"
3678868925,"2016-09-16 15:50:36"
2889884971,"2016-09-16 15:50:36"
894006417,"2016-09-16 15:50:36"
1112425479,"2016-09-16 15:50:36"
3539032470,"2016-09-16 15:50:37"
2784389376,"2016-09-16 15:50:37"
3308380389,"2016-09-16 15:50:37"
2989936755,"2016-09-16 15:50:37"
725582281,"2016-09-16 15:50:37"
1547219295,"2016-09-16 15:50:37"
3260818684,"2016-09-16 15:50:37"
3042645098,"2016-09-16 15:50:37"
743589328,"2016-09-16 15:50:37"
1532327238,"2016-09-16 15:50:37"
3421137111,"2016-09-16 15:50:37"
3169671233,"2016-09-16 15:50:38"
3994858278,"2016-09-16 15:50:38"
2568717232,"2016-09-16 15:50:38"
1233418,"2016-09-16 15:50:38"
1997922972,"2016-09-16 15:50:38"
3916527423,"2016-09-16 15:50:38"
2658551721,"2016-09-16 15:50:38"
125769235,"2016-09-16 15:50:38"
1886922373,"2016-09-16 15:50:38"
2545945474,"2016-09-16 15:50:39"
4144464487,"2016-09-16 15:50:39"
2147529457,"2016-09-16 15:50:39"
420078411,"2016-09-16 15:50:39"
1846465501,"2016-09-16 15:50:39"
4033496702,"2016-09-16 15:50:39"
2272098024,"2016-09-16 15:50:39"
509880146,"2016-09-16 15:50:39"
1768101828,"2016-09-16 15:50:39"
4191947349,"2016-09-16 15:50:39"
2396732099,"2016-09-16 15:50:39"
1889509032,"2016-09-16 15:50:39"
127446590,"2016-09-16 15:50:39"
2660368260,"2016-09-16 15:50:39"
3918974738,"2016-09-16 15:50:40"
2012371633,"2016-09-16 15:50:40"
16083495,"2016-09-16 15:50:40"
2583444381,"2016-09-16 15:50:40"
4009429771,"2016-09-16 15:50:40"
2118391450,"2016-09-16 15:50:41"
155395596,"2016-09-16 15:50:41"
1770303465,"2016-09-16 15:50:41"
511942527,"2016-09-16 15:50:41"
2274021061,"2016-09-16 15:50:41"
4035837523,"2016-09-16 15:50:41"
1860791280,"2016-09-16 15:50:41"
435051366,"2016-09-16 15:50:41"
2162625244,"2016-09-16 15:50:41"
4158667338,"2016-09-16 15:50:41"
1734289371,"2016-09-16 15:50:41"
274208589,"2016-09-16 15:50:41"
595022058,"2016-09-16 15:50:41"
1416650876,"2016-09-16 15:50:41"
3447271878,"2016-09-16 15:50:41"
3128820048,"2016-09-16 15:50:41"
605721843,"2016-09-16 15:50:41"
1394451557,"2016-09-16 15:50:41"
3390371295,"2016-09-16 15:50:42"
3172189513,"2016-09-16 15:50:42"
766302424,"2016-09-16 15:50:43"
1521215566,"2016-09-16 15:50:43"
980181419,"2016-09-16 15:50:43"
1298878781,"2016-09-16 15:50:43"
3563192455,"2016-09-16 15:50:43"
2741317649,"2016-09-16 15:50:43"
1023518130,"2016-09-16 15:50:43"
1241945380,"2016-09-16 15:50:43"
3541025950,"2016-09-16 15:50:43"
2752050184,"2016-09-16 15:50:43"
1135663375,"2016-09-16 15:50:43"
289485416,"2016-09-16 15:50:43"
1715864318,"2016-09-16 15:50:43"
4283388740,"2016-09-16 15:50:43"
2286445522,"2016-09-16 15:50:43"
372045425,"2016-09-16 15:50:43"
1630258919,"2016-09-16 15:50:43"
4163016541,"2016-09-16 15:50:43"
2401609675,"2016-09-16 15:50:43"
530233946,"2016-09-16 15:50:45"
1755155148,"2016-09-16 15:50:45"
140116777,"2016-09-16 15:50:45"
2136814527,"2016-09-16 15:50:45"
3864289797,"2016-09-16 15:50:45"
2438156947,"2016-09-16 15:50:45"
255313712,"2016-09-16 15:50:45"
2016475046,"2016-09-16 15:50:45"
