844765985,1532327238,0
1267114885,1532327238,0
2367021505,1532327238,0
4164307933,1532327238,0
2582052081,3421137111,0
856880138,3421137111,0
1142277276,3421137111,0
3709637926,3421137111,0
2853938608,3421137111,0
983873569,3421137111,0
1750422342,3421137111,0
4049339132,3421137111,0
1865979743,3421137111,0
4130457317,3421137111,0
2167862899,3421137111,0
294251490,3421137111,0
2400006981,3421137111,0
2563607094,3421137111,0
2518024708,3421137111,0
3776000658,3421137111,0
2912300205,3421137111,0
3666943035,3421137111,0
3542568976,3421137111,0
4239387631,4033496702,0
3805879991,4033496702,0
983873569,4033496702,0
1720638324,4033496702,0
1900962311,4033496702,0
3288835175,2272098024,0
3003159793,2272098024,0
599755104,2272098024,0
1421392374,2272098024,0
880750611,2272098024,0
1131937925,2272098024,0
3664859455,2272098024,0
2910216617,2272098024,0
3278738775,2272098024,0
3026888129,2272098024,0
705572962,2272098024,0
2676664391,2272098024,0
2328543314,1770303465,0
3341439201,1770303465,0
229991600,511942527,0
2058507302,511942527,0
3820684700,511942527,0
181969065,511942527,0
2111803455,511942527,0
2480009491,511942527,0
3727778208,511942527,0
3225916664,2274021061,0
3074466926,2274021061,0
809435276,4035837523,0
3646727609,4035837523,0
928171157,4035837523,0
3505056146,4035837523,0
3169127355,1860791280,0
3679405639,1860791280,0
1111889917,1860791280,0
3539536492,1860791280,0
2472744089,1860791280,0
2104325557,1860791280,0
2046865836,1860791280,0
2646121643,1860791280,0
2323129816,1860791280,0
326202466,1860791280,0
2367021505,1860791280,0
4195537239,1860791280,0
1662746861,1860791280,0
501118693,1860791280,0
