844765985,0,"2016-09-12 08:06:34",80
1267114885,0,"2016-09-12 10:00:49",80
2582052081,0,"2016-10-10 16:01:28",35
4239387631,0,"2016-10-10 16:22:58",960
3805879991,0,"2016-10-10 16:33:28",960
3288835175,0,"2016-10-12 17:02:49",960
3003159793,0,"2016-10-12 17:04:48",960
599755104,0,"2016-10-12 17:06:26",1680
1421392374,0,"2016-10-12 17:07:50",1680
880750611,0,"2016-10-12 17:09:02",1920
1131937925,0,"2016-10-12 17:10:36",1920
3664859455,0,"2016-10-12 17:11:48",3360
2910216617,0,"2016-10-12 17:12:59",3360
856880138,0,"2016-10-12 17:14:10",960
1142277276,0,"2016-10-12 17:16:02",960
3709637926,0,"2016-10-12 17:17:26",1680
2853938608,0,"2016-10-12 17:18:39",1680
983873569,0,"2016-10-12 17:20:37",2880
1750422342,0,"2016-10-12 17:52:38",1920
4049339132,0,"2016-10-12 17:55:25",1920
1865979743,0,"2016-10-12 17:58:00",480
4130457317,0,"2016-10-12 18:01:24",480
2167862899,0,"2016-10-12 18:03:27",840
294251490,0,"2016-10-12 18:06:04",840
1720638324,0,"2016-10-12 18:14:53",480
1900962311,0,"2016-10-12 18:18:10",480
2328543314,0,"2017-02-05 01:51:29",480
1836248405,0,"2017-02-05 01:53:28",480
229991600,0,"2017-02-05 01:53:50",840
2058507302,0,"2017-02-05 01:54:10",840
3820684700,0,"2017-02-05 01:54:33",480
2495362314,0,"2017-02-05 01:54:50",480
181969065,0,"2017-02-05 01:55:10",1920
2111803455,0,"2017-02-05 01:57:06",1920
3839279493,0,"2017-02-05 01:57:27",2880
2480009491,0,"2017-02-05 01:57:42",1680
57601154,0,"2017-02-05 01:58:00",1680
3727778208,0,"2017-02-05 01:58:23",960
2838909238,0,"2017-02-05 01:58:40",960
809435276,0,"2017-02-05 02:00:26",3360
1194864666,0,"2017-02-05 02:00:42",3360
3646727609,0,"2017-02-05 02:01:03",1920
2925237551,0,"2017-02-05 02:01:23",1920
928171157,0,"2017-02-05 02:01:41",1680
1079374851,0,"2017-02-05 02:02:01",1680
3505056146,0,"2017-02-05 02:02:56",960
2817382660,0,"2017-02-05 02:04:57",960
3341439201,0,"2017-02-05 02:05:15",960
2955763831,0,"2017-02-05 02:05:35",960
690237901,0,"2017-02-05 02:05:51",35
3225916664,0,"2017-02-05 02:06:35",80
3074466926,0,"2017-02-05 02:06:32",80
3169127355,0,"2017-03-13 12:45:27",0
2400006981,0,"2017-04-17 23:20:15",480
2563607094,0,"2017-04-17 23:23:34",840
2518024708,0,"2017-04-17 23:48:00",960
3776000658,0,"2017-04-17 23:49:44",840
2912300205,0,"2017-04-18 01:32:33",1680
3666943035,0,"2017-04-18 01:34:16",1920
3542568976,0,"2017-04-18 01:46:17",2880
3278738775,0,"2017-04-18 01:57:13",960
3026888129,0,"2017-04-18 01:58:35",1680
705572962,0,"2017-04-18 02:01:39",1920
2676664391,0,"2017-04-18 16:14:34",3360
