450215437,3477570267,"2017-01-10 16:23:36"
450215437,2369710940,"2016-11-30 01:51:00"
2707236321,3391208943,"2016-12-27 03:43:00"
2707236321,1781299360,"2017-02-01 06:24:00"
2707236321,696855509,"2017-04-28 23:58:00"
2707236321,936313626,"2016-11-22 02:00:00"
2707236321,2576241767,"2017-02-14 02:41:00"
3596227959,40561034,"2017-04-19 11:08:00"
1330857165,3118431102,"2016-11-25 01:46:00"
1330857165,2152536446,"2017-01-04 06:00:00"
1330857165,3900477082,"2017-03-15 01:03:00"
1330857165,2021755967,"2016-11-08 21:51:00"
945058907,4182742420,"2017-02-24 11:04:00"
2788221432,3783363697,"2016-11-05 05:07:00"
3510096238,1706307267,"2017-03-12 04:17:00"
1060745282,4247629736,"2017-04-19 14:59:00"
1060745282,2050385807,"2017-04-18 11:08:00"
1060745282,4256681156,"2017-03-02 17:17:00"
1060745282,2946888884,"2016-11-30 16:19:00"
2944839123,2420997644,"2016-10-29 11:02:00"
2944839123,2751469763,"2017-03-29 12:23:00"
2322626082,2305443041,"2017-04-11 03:25:00"
326707096,1153229940,"2017-02-03 11:24:00"
326707096,3732277884,"2017-05-10 09:58:00"
326707096,1907644254,"2017-03-22 09:48:00"
326707096,2230111154,"2016-12-06 20:07:00"
326707096,717018600,"2017-01-24 08:35:00"
2367533627,1259839577,"2016-11-12 16:09:00"
2367533627,530526205,"2017-02-07 16:21:00"
2367533627,1487906924,"2017-05-06 12:05:00"
4196041389,758301414,"2016-10-28 08:13:00"
4196041389,2000537891,"2017-03-15 23:19:00"
1662243607,1700308884,"2017-01-26 22:40:00"
1662243607,4031479703,"2016-11-01 23:31:00"
1662243607,944409031,"2017-05-02 22:31:00"
336913281,1812550546,"2017-01-26 17:24:00"
336913281,758755390,"2017-01-14 05:00:00"
2225864208,944640474,"2017-05-15 03:29:00"
2225864208,1743967032,"2016-11-09 02:39:00"
4088188550,3277377295,"2016-11-02 18:58:00"
3832313845,2587281415,"2017-01-13 07:30:00"
2103780943,1224212752,"2016-11-01 00:06:00"
2483454842,2449109627,"2017-02-12 20:48:00"
3808539628,3035593373,"2016-10-23 02:14:00"
3808539628,942211651,"2017-02-28 00:58:00"
2047402582,3176019847,"2016-12-01 23:12:00"
219140800,1166109983,"2016-10-27 01:58:00"
219140800,2219499728,"2017-01-09 23:26:00"
3937927111,2975120958,"2017-03-08 06:35:00"
3937927111,2122487646,"2016-11-02 03:10:00"
3693793700,2208379980,"2017-01-30 20:31:00"
3693793700,317784417,"2016-11-10 21:15:00"
3693793700,879858894,"2017-04-17 13:40:00"
841265288,3520162637,"2017-03-10 00:02:00"
841265288,3667859979,"2017-05-12 13:07:00"
841265288,2579066545,"2016-10-27 09:11:00"
841265288,2425263868,"2016-11-29 13:14:00"
1159954462,1438824974,"2017-03-21 11:57:00"
1159954462,3884557930,"2016-11-29 13:23:00"
2889884971,4290773085,"2016-11-25 23:14:00"
2889884971,3939940756,"2017-01-20 10:39:00"
2889884971,755259239,"2017-04-26 15:06:00"
894006417,2543334037,"2017-05-12 03:59:00"
894006417,182501439,"2017-03-05 05:01:00"
894006417,3545380432,"2016-12-02 02:48:00"
894006417,381263511,"2017-01-12 02:27:00"
894006417,4289666624,"2017-04-12 03:23:00"
1112425479,1485635618,"2017-05-02 23:17:00"
1112425479,2050354164,"2016-10-20 06:09:00"
1112425479,3249702843,"2017-03-15 04:26:00"
3539032470,2683225218,"2017-04-19 16:12:00"
3539032470,2477509907,"2017-03-02 15:26:00"
3539032470,2731129510,"2017-02-17 10:30:00"
2784389376,2725977230,"2016-10-29 01:05:00"
2784389376,578698982,"2017-02-19 10:52:00"
3308380389,722074291,"2017-02-23 08:43:00"
2989936755,1000793943,"2017-03-28 01:23:00"
2989936755,2367591193,"2016-11-29 00:11:00"
1547219295,3643771887,"2016-11-18 14:43:00"
1547219295,23261422,"2017-04-29 09:47:00"
3260818684,788478150,"2017-01-12 21:27:00"
3042645098,3418506088,"2017-03-15 14:44:00"
3042645098,1987120784,"2017-01-24 16:04:00"
1532327238,556663625,"2017-01-20 14:31:00"
3169671233,1352330776,"2016-11-24 19:15:00"
3169671233,4206900002,"2016-10-20 03:08:00"
3994858278,3726754930,"2017-01-05 10:57:00"
3994858278,3424209507,"2017-04-13 01:11:00"
3994858278,216590884,"2017-01-29 05:14:00"
3994858278,3730445447,"2017-02-24 02:47:00"
1233418,2337467936,"2017-03-25 10:10:00"
1233418,2221768660,"2016-11-01 11:51:00"
1233418,498990433,"2017-02-06 09:40:00"
1233418,1693288655,"2017-02-25 08:15:00"
1997922972,303669422,"2016-10-28 05:47:00"
1997922972,3966052337,"2017-02-26 07:52:00"
2658551721,2451342022,"2017-02-15 03:33:00"
125769235,3054101522,"2017-04-26 04:20:00"
125769235,1202059157,"2016-11-22 00:45:00"
125769235,1781149878,"2017-01-17 14:42:00"
1886922373,2979800086,"2016-11-17 05:36:00"
1886922373,3961598833,"2017-02-08 04:39:00"
1886922373,2409261799,"2016-12-15 03:12:00"
1886922373,4178811335,"2017-03-16 02:19:00"
1886922373,3746477149,"2016-10-26 02:54:00"
1886922373,2197046395,"2017-05-02 00:29:00"
2545945474,3856905805,"2017-01-03 14:56:00"
2545945474,346467154,"2017-04-27 14:40:00"
1846465501,246688800,"2017-02-28 01:40:00"
2272098024,3680651118,"2017-01-27 15:27:00"
2272098024,3792837260,"2017-02-20 20:30:00"
2272098024,3120021050,"2017-04-27 09:09:00"
509880146,4227254417,"2016-11-16 06:33:00"
509880146,3989096002,"2017-05-02 19:22:00"
509880146,1064802230,"2017-01-11 21:42:00"
509880146,4224369469,"2017-04-06 07:06:00"
1768101828,3650701053,"2016-10-18 02:44:00"
1768101828,1614842936,"2017-02-14 04:20:01"
1768101828,2223548279,"2016-11-30 00:30:00"
1768101828,165275705,"2017-02-28 01:58:00"
2396732099,1013437859,"2016-10-21 23:07:00"
2396732099,3739100974,"2017-05-02 11:09:00"
1889509032,1337765658,"2017-03-13 19:41:00"
1889509032,2595882253,"2017-01-30 19:03:00"
1889509032,1203043600,"2017-02-23 21:01:00"
1889509032,3192608655,"2016-10-27 19:37:00"
1889509032,533153940,"2016-12-01 17:23:00"
1889509032,175958853,"2017-05-02 19:55:00"
1889509032,2699626676,"2017-03-31 21:57:00"
1889509032,3106827573,"2017-01-03 21:38:00"
127446590,64728555,"2017-01-06 13:53:00"
127446590,747947028,"2016-11-01 13:56:00"
127446590,1956588830,"2017-03-21 06:32:00"
2660368260,1093413450,"2017-03-08 06:01:00"
3918974738,3522252970,"2016-10-31 23:37:00"
3918974738,4124099441,"2017-03-30 17:44:00"
4009429771,4159836653,"2017-04-05 19:49:00"
4009429771,4096305502,"2017-03-24 17:25:00"
4009429771,2174999863,"2016-12-01 16:41:00"
2118391450,2917354221,"2016-12-02 01:18:00"
2118391450,2333143316,"2016-10-28 03:22:00"
155395596,3459168994,"2016-11-11 06:01:00"
155395596,3914330854,"2017-04-18 08:44:00"
155395596,3192740923,"2017-03-07 06:55:00"
4035837523,3998679016,"2016-11-09 04:52:00"
4035837523,3547467191,"2017-01-24 04:54:00"
4035837523,4158469096,"2016-10-19 07:43:00"
4035837523,3208412369,"2017-05-01 09:29:00"
1860791280,3215920619,"2016-11-04 05:52:00"
1860791280,1519970408,"2017-01-05 23:18:00"
2162625244,3496697332,"2017-04-14 05:43:00"
2162625244,227501224,"2017-01-31 01:02:00"
4158667338,150870287,"2016-10-21 00:33:00"
4158667338,2911315496,"2016-12-09 05:58:00"
4158667338,277591188,"2017-03-28 03:00:00"
4158667338,649525635,"2017-04-26 05:35:00"
595022058,3370481673,"2016-11-15 09:11:00"
595022058,2735460497,"2017-02-16 06:55:00"
1416650876,2498130255,"2017-03-27 19:35:00"
1394451557,682970699,"2017-03-21 01:02:00"
1394451557,4294846685,"2016-11-08 20:46:00"
1394451557,80037796,"2017-04-19 01:09:00"
3172189513,1721833534,"2017-05-06 00:50:00"
3172189513,2859249942,"2016-12-15 01:52:00"
766302424,2232592937,"2017-02-09 22:03:00"
980181419,3243332780,"2016-11-27 10:36:00"
980181419,3606640758,"2016-10-25 23:53:00"
980181419,3738119595,"2017-01-09 05:36:00"
980181419,1072703588,"2016-11-15 06:52:00"
980181419,1430042023,"2017-04-28 02:35:00"
980181419,194584182,"2017-02-08 04:31:00"
980181419,1787671683,"2017-03-15 11:15:00"
980181419,2970069903,"2017-02-20 12:01:00"
980181419,2381722326,"2016-12-14 07:46:00"
1298878781,414506056,"2016-10-21 11:08:00"
2741317649,264545181,"2017-03-15 01:30:00"
2741317649,1015099902,"2017-05-09 07:30:00"
2741317649,1427509357,"2016-10-22 03:34:00"
2741317649,1138637199,"2017-02-16 02:35:00"
1023518130,3308315371,"2017-03-11 00:41:00"
1023518130,267092376,"2016-10-30 23:24:00"
1241945380,2866909417,"2017-03-22 02:26:00"
1241945380,3700415460,"2016-12-21 01:44:00"
1241945380,4190304201,"2017-05-03 05:06:00"
1241945380,969609265,"2017-02-04 02:08:00"
1241945380,3912973297,"2016-11-09 03:38:00"
3541025950,2298166119,"2017-01-18 22:05:49"
1135663375,1186860303,"2016-11-24 19:45:00"
1135663375,4173519449,"2017-04-12 01:00:00"
1135663375,2142131986,"2017-03-14 22:51:00"
1135663375,1005463020,"2017-04-19 01:37:00"
1135663375,955875512,"2016-11-09 22:30:00"
1135663375,23009207,"2017-01-19 03:53:00"
1135663375,2878885536,"2017-02-17 01:18:00"
289485416,839686967,"2017-03-15 18:10:00"
289485416,1979368220,"2017-01-14 08:05:00"
289485416,2139044124,"2017-05-04 09:32:00"
1715864318,2789145108,"2017-03-24 07:45:00"
1715864318,782065591,"2016-11-27 00:35:00"
4283388740,1236353388,"2017-01-03 19:40:00"
4283388740,1298965524,"2017-04-12 14:25:00"
4283388740,2408626024,"2017-02-02 22:59:00"
4283388740,3902618883,"2016-11-15 16:38:00"
2286445522,1641405222,"2017-01-29 23:46:00"
2286445522,1831398066,"2016-10-30 07:28:00"
2286445522,719525474,"2017-05-04 13:04:00"
372045425,2367216399,"2016-12-09 21:17:00"
4163016541,1819756298,"2017-02-25 21:46:00"
4163016541,2322121640,"2017-04-19 19:33:00"
4163016541,48262294,"2017-04-21 20:34:00"
4163016541,247422712,"2016-10-24 20:13:00"
2401609675,1767739933,"2017-04-18 07:18:00"
2401609675,53822514,"2017-01-10 01:55:00"
2401609675,2654735207,"2016-11-09 03:44:00"
530233946,1164561616,"2016-11-09 12:25:00"
530233946,214147867,"2017-03-23 00:46:00"
1755155148,3220837358,"2017-02-22 10:15:00"
2136814527,2399645032,"2017-05-04 05:19:00"
2136814527,4148608113,"2017-01-23 08:22:00"
255313712,2487214562,"2017-02-09 02:26:00"
255313712,1006534718,"2016-11-17 20:43:00"
2016475046,3227927530,"2017-04-18 17:35:00"
2016475046,4243071710,"2017-02-04 06:22:00"
2016475046,3231598583,"2016-11-02 12:21:00"
2520684170,1588966412,"2017-02-02 02:54:00"
2520684170,1699506556,"2017-05-02 01:02:00"
109153051,1008593315,"2016-12-11 22:16:00"
109153051,2162437118,"2016-11-29 02:03:00"
109153051,1441932347,"2017-04-19 03:54:00"
1904655245,2900998898,"2017-01-11 06:25:00"
1904655245,1364457207,"2017-03-30 19:38:00"
1904655245,640457455,"2017-03-24 00:56:00"
1192990190,2640538760,"2017-03-28 23:38:00"
807183736,1761375150,"2017-02-03 21:40:00"
1081496055,1214219557,"2016-12-03 05:54:00"
930177377,1637092299,"2016-12-15 03:56:00"
930177377,1296653214,"2017-05-04 13:54:00"
930177377,125257193,"2017-03-13 06:11:00"
930177377,1774320325,"2016-10-27 06:10:00"
