1842515611,3618780273,"2016-03-29 07:38:22"
1842515611,15155584,"2016-10-14 08:02:43"
1842515611,1998900770,"2017-05-10 11:09:23"
1842515611,1166445150,"2016-02-10 10:22:45"
1842515611,3579582463,"2016-07-13 08:22:43"
1842515611,1571343575,"2016-06-03 07:42:40"
4088798008,1293727420,"2017-04-13 10:54:08"
2366072709,4116850427,"2016-04-08 06:51:17"
945058907,690694191,"2016-06-09 13:44:09"
945058907,3534776192,"2016-04-12 07:15:04"
945058907,1126769776,"2016-02-08 07:55:49"
326707096,2873943235,"2016-01-28 09:11:04"
4196041389,4232278224,"2017-01-18 14:40:20"
4196041389,2864013849,"2016-12-28 10:25:39"
2225864208,2560547877,"2016-01-29 08:41:26"
3832313845,1129138357,"2016-02-05 09:04:53"
2103780943,2537027718,"2016-06-10 10:30:56"
2103780943,2558722203,"2016-12-29 19:55:38"
2047402582,3095948231,"2016-02-25 07:30:36"
219140800,1318340558,"2016-02-03 04:39:21"
2645610321,1324112098,"2016-07-01 18:28:53"
2645610321,609774216,"2017-02-24 08:35:24"
2645610321,4023040672,"2016-11-28 12:50:13"
3693793700,3112245155,"2016-02-03 13:54:30"
1159954462,1841870302,"2016-02-14 12:46:18"
3678868925,1702697916,"2016-02-05 07:28:40"
894006417,2585554381,"2016-02-05 22:03:27"
1112425479,614816223,"2016-02-06 03:32:21"
3539032470,4003432757,"2016-02-06 18:28:10"
2784389376,2936379328,"2016-02-06 18:51:55"
725582281,3121668560,"2016-06-03 08:16:02"
1547219295,2208479287,"2016-02-07 10:30:24"
1547219295,160466389,"2016-09-22 08:28:39"
1547219295,4205365886,"2017-01-28 11:51:01"
1547219295,943714183,"2016-02-26 23:55:26"
1547219295,934423420,"2017-05-23 07:30:52"
1547219295,15349996,"2016-05-15 18:40:25"
1997922972,2909084106,"2016-02-11 21:35:15"
2658551721,2092117961,"2016-11-27 16:32:48"
2658551721,1848344846,"2016-04-24 16:08:11"
1886922373,4096154697,"2016-02-13 19:20:37"
3771153172,4081817680,"2016-02-13 22:58:44"
2545945474,2225803499,"2016-02-14 11:03:49"
2545945474,970399866,"2016-04-13 11:08:40"
2545945474,1457646165,"2016-03-09 14:48:23"
4144464487,1812172317,"2016-02-14 20:04:24"
2147529457,678074096,"2016-06-28 11:13:25"
2147529457,1711768537,"2016-07-04 15:55:52"
2147529457,691198985,"2016-02-14 15:50:15"
4033496702,3727133796,"2016-02-14 18:14:53"
1768101828,2237672232,"2016-02-14 21:00:42"
1768101828,476674706,"2016-02-14 21:03:15"
4191947349,1802390020,"2016-02-14 21:22:59"
2396732099,4224800661,"2016-02-14 21:44:29"
127446590,3562490039,"2016-02-15 12:13:04"
127446590,3481248239,"2016-12-03 14:48:35"
2583444381,1643722490,"2016-02-16 14:12:47"
4009429771,1189918697,"2016-02-17 10:41:32"
1770303465,1877311136,"2016-02-18 20:15:22"
511942527,593649823,"2016-02-19 10:28:59"
2274021061,4226887632,"2016-02-19 12:29:53"
4035837523,216301501,"2016-02-19 21:33:45"
1860791280,193575844,"2016-02-20 10:28:30"
435051366,805934349,"2016-02-21 01:00:49"
2162625244,2816167045,"2016-02-20 20:32:08"
1734289371,1464099036,"2016-02-21 16:34:50"
1416650876,541282378,"2016-02-21 19:12:08"
605721843,722880131,"2016-02-23 08:39:12"
1394451557,913236649,"2016-03-07 12:32:14"
3390371295,1312338211,"2016-03-11 19:33:25"
3172189513,2486125616,"2016-02-24 07:32:37"
766302424,1856457732,"2016-03-08 13:55:35"
1521215566,3355780965,"2016-02-24 15:21:44"
980181419,560366160,"2016-02-24 16:54:26"
1298878781,3944615468,"2016-02-25 09:51:40"
3563192455,377199250,"2016-02-25 14:22:38"
3541025950,362488377,"2016-02-28 23:54:05"
884468121,1103456112,"2016-03-02 04:05:13"
289485416,2746800622,"2016-03-04 17:50:46"
1715864318,4069505649,"2016-03-04 19:02:07"
4283388740,237520120,"2016-03-05 14:59:27"
372045425,672667633,"2016-03-07 08:47:15"
372045425,1544333995,"2016-09-21 07:07:18"
1630258919,3246109380,"2016-03-07 11:17:37"
2401609675,1514045608,"2016-03-10 15:42:13"
530233946,4206042484,"2016-03-09 08:42:49"
1755155148,1126543849,"2016-03-10 07:05:24"
140116777,3191874903,"2016-03-11 13:37:00"
3864289797,2848112818,"2016-03-16 18:00:39"
2438156947,1472477263,"2016-03-12 15:55:02"
2520684170,2110818781,"2016-06-03 13:25:42"
109153051,3667930457,"2016-04-26 14:51:18"
109153051,997801964,"2016-03-15 17:44:42"
109153051,1820096112,"2016-10-01 14:14:40"
1192990190,899856350,"2016-03-15 20:54:50"
1192990190,1328677534,"2016-04-06 15:24:56"
2836788418,1559577155,"2016-03-21 18:17:49"
2927112411,3094110097,"2016-03-24 10:45:50"
1237327324,3479924487,"2016-03-24 11:30:45"
688362553,1701940773,"2016-03-25 18:46:58"
2953758083,1825030670,"2016-03-25 20:21:04"
3339318549,544337235,"2016-10-24 09:26:19"
1500340406,3848531678,"2016-03-26 14:40:41"
3076719002,1592893580,"2016-03-27 13:55:12"
3227791628,3228732674,"2016-03-29 05:27:10"
1356541085,2816000254,"2016-03-29 08:50:12"
1356541085,748789324,"2016-11-25 10:32:41"
1356541085,3693905006,"2017-04-23 17:41:02"
36358138,4286969896,"2017-01-16 09:03:26"
36358138,3335208399,"2017-02-17 21:24:55"
3961824982,4294708209,"2016-04-03 06:53:44"
88540131,3134020069,"2016-04-04 08:58:58"
2622378585,397618474,"2016-04-04 19:59:42"
3947455183,1604288500,"2016-04-06 09:02:29"
2079752030,2921693623,"2016-04-08 16:52:19"
217141192,2792480750,"2016-04-10 16:36:23"
1815529005,1910011325,"2017-04-22 23:00:34"
2184750849,4105993351,"2016-07-06 09:17:44"
2184750849,2392458453,"2016-04-12 14:01:44"
4114585495,516071785,"2016-04-12 20:29:14"
4114585495,530646909,"2016-09-17 20:52:15"
1801126452,3252087678,"2016-09-03 05:46:40"
1801126452,2562808845,"2017-01-04 08:41:00"
475804322,2347966979,"2016-04-13 14:15:08"
2236965656,1653638966,"2016-04-13 20:41:23"
1659719199,520145758,"2016-04-15 11:05:39"
367689353,1284943541,"2016-04-15 17:35:50"
2628381300,2043480110,"2016-04-16 16:09:10"
94419918,3941265818,"2016-05-10 12:40:23"
1923582808,4106381343,"2016-04-18 07:07:39"
3972210427,53510239,"2016-04-18 17:49:19"
1976192833,3637465,"2016-04-24 09:45:06"
3849671376,2269652027,"2016-04-24 12:26:28"
2456969798,882867479,"2016-11-29 11:50:56"
4072008611,273177700,"2016-06-09 15:58:48"
2243091253,4007549400,"2016-04-24 20:05:13"
482052751,181909835,"2016-06-03 14:35:51"
482052751,895293216,"2016-11-25 09:48:42"
1807530521,1704538090,"2016-04-26 09:52:02"
1807530521,4167243386,"2016-07-04 11:42:29"
4124585914,883838069,"2016-04-26 18:26:02"
467029654,403268482,"2016-04-27 15:13:51"
4235092881,2055754814,"2016-04-29 14:29:58"
2338935559,3175627827,"2016-04-30 02:33:39"
556920499,4021933908,"2016-05-01 21:14:18"
1446436389,925538331,"2016-05-02 07:34:07"
3477049247,113982278,"2016-10-03 09:10:55"
3477049247,3843337138,"2016-05-09 00:02:29"
643574442,4075688665,"2016-05-03 04:43:57"
1364924988,1181544314,"2016-05-04 06:31:48"
3210050320,2555383323,"2016-05-05 10:32:58"
1328410468,2813298066,"2016-05-07 00:27:32"
1212164989,1579948217,"2016-06-09 13:41:34"
2790148689,1883325469,"2016-05-18 20:36:38"
1106667350,165650479,"2016-05-21 22:21:46"
319261745,3186853965,"2016-11-02 10:20:22"
319261745,2526525026,"2016-05-23 11:37:33"
319261745,2723882857,"2016-07-13 08:24:40"
319261745,4166133528,"2016-09-01 09:31:48"
2372082066,1925802968,"2016-05-31 08:24:35"
500958211,97409870,"2016-05-31 09:14:07"
3826441308,1311015272,"2016-05-31 17:40:13"
2467687626,1565488378,"2016-06-01 14:50:38"
2054572543,1519977629,"2016-09-07 13:47:31"
3816757317,885479900,"2016-08-31 12:26:38"
3816757317,2405705452,"2016-07-04 11:41:45"
80164162,3488910244,"2016-06-04 14:53:08"
1941964244,647442065,"2016-06-04 17:54:19"
844765985,1343236262,"2016-06-09 10:17:21"
2874362523,776399926,"2016-06-09 12:27:35"
2874362523,417327821,"2016-11-28 10:19:21"
3696523789,3846744033,"2016-07-28 12:12:30"
1110503342,388339837,"2016-06-09 19:24:37"
892854072,1675894803,"2016-06-11 08:44:30"
892854072,3876460984,"2016-07-24 10:21:45"
3677994516,3245170432,"2016-06-12 11:05:17"
1548098294,4051300126,"2016-06-14 12:15:09"
725690976,1596979952,"2016-06-15 13:34:27"
2991094746,2277291455,"2016-06-16 13:44:51"
1529601775,3261751174,"2016-06-17 11:52:59"
1529601775,3328505820,"2016-06-28 11:55:59"
741142137,2922438664,"2016-06-21 05:45:35"
3039150019,3574530638,"2016-06-25 16:38:56"
3257044821,55035187,"2016-06-26 13:52:54"
1386058436,2943414656,"2017-01-08 21:26:44"
1386058436,1950414245,"2016-06-26 21:35:24"
1386058436,1546505532,"2017-04-02 20:12:42"
2003519797,907830184,"2016-06-27 09:48:14"
7109027,1182177063,"2016-06-27 14:57:50"
1879477548,3253636072,"2016-06-29 16:43:29"
2651384832,80037796,"2016-12-14 20:15:36"
3910130838,2923016700,"2016-07-01 13:30:58"
246935953,376272726,"2016-07-03 18:16:50"
1852864628,600926688,"2016-07-05 22:08:38"
1852864628,70116971,"2017-01-24 15:04:30"
2155747672,571671511,"2016-07-09 07:18:34"
1763556461,4222529528,"2016-10-01 07:45:36"
2266225985,346665648,"2016-12-27 13:30:57"
2266225985,2178333559,"2016-11-28 09:41:54"
4027903447,1502682617,"2016-07-11 13:00:22"
3924321467,2972766971,"2016-07-13 19:55:14"
2666484781,2335230707,"2016-07-14 11:23:28"
2666484781,2815168022,"2016-12-08 12:35:55"
2666484781,972843333,"2016-08-21 12:15:33"
132515223,3104221297,"2016-07-14 20:53:50"
1893807361,3608848806,"2016-07-15 06:03:21"
3878939785,629237552,"2016-07-20 20:50:58"
4042479098,3516086235,"2016-07-26 13:01:34"
2280940908,1183809487,"2016-08-26 08:58:31"
2280940908,1998715240,"2016-09-22 08:57:00"
2280940908,4099240479,"2017-01-24 11:57:25"
2280940908,1103860327,"2016-07-27 08:16:44"
4154364387,2454689655,"2016-07-28 12:38:03"
1855438937,978424986,"2016-08-02 17:10:09"
2301619550,644793977,"2016-09-03 10:28:41"
1475654674,3389008223,"2016-08-15 21:12:19"
3120223550,669563086,"2016-08-11 09:17:20"
3120223550,745324553,"2016-11-30 17:57:48"
1352232971,383750876,"2016-08-16 15:34:31"
774376630,3196308903,"2016-08-20 15:58:27"
1496267808,3226248578,"2016-11-28 09:13:17"
1496267808,364707487,"2016-08-21 20:21:21"
1324320083,2127157662,"2016-08-25 08:20:39"
2699158655,1668916286,"2016-08-26 10:14:04"
2699158655,2837256201,"2016-09-25 17:48:01"
1233273162,2331883814,"2016-08-27 11:26:25"
2810978406,183491037,"2016-08-28 19:39:46"
84238197,381419033,"2016-09-02 08:18:01"
1151287680,2296343482,"2016-09-02 09:54:37"
2861637804,3435916212,"2016-09-04 09:07:04"
888517903,2314910112,"2016-09-05 10:12:03"
2919031989,3014546264,"2016-12-27 22:01:39"
2919031989,3299435470,"2016-12-27 22:12:33"
2919031989,2036700665,"2016-09-06 17:51:15"
1246022066,16524815,"2017-04-13 18:44:57"
1246022066,2177680170,"2016-09-08 11:01:26"
3297583483,313873987,"2016-09-09 16:37:18"
1525265624,1160616946,"2016-09-11 22:52:35"
770606158,2568329308,"2016-09-12 21:59:06"
3035092468,509832522,"2016-09-20 10:00:26"
1398798579,19941896,"2016-09-17 14:54:18"
609798245,1483935627,"2016-09-19 09:04:29"
1990796034,2328700691,"2016-12-27 10:36:11"
4020269752,2729424621,"2016-09-21 12:08:05"
1908729627,4192735649,"2016-09-21 14:11:05"
113497997,918284189,"2016-09-22 09:01:45"
2680849975,3446791437,"2016-09-24 17:30:39"
3905795745,549008601,"2016-09-26 05:29:41"
4139467769,4153834792,"2016-09-30 07:44:09"
1759499866,429399044,"2016-09-30 09:30:42"
534308556,3622713378,"2016-09-30 20:48:02"
2261890934,2699626676,"2016-09-30 20:36:16"
1634310769,3718184177,"2016-10-02 14:13:31"
